location_id,name,web_url,rating,num_reviews,ranking_string,latitude,longitude,address,city,state,country,phone,website,price_level,seed_place,seed_geo_id
6353346,Grand Casino Brussels - Viage,https://www.tripadvisor.com/Attraction_Review-g188644-d6353346-Reviews-Grand_Casino_Brussels_Viage-Brussels.html?m=66827,3.2,106,,50.849808,4.351608,"Boulevard Anspach 30, Brussels 1000 Belgium",Brussels,,Belgium,+32 2 300 01 00,http://www.viage.be,,"Brussels, Belgium",188644
9842555,Anspach Shopping,https://www.tripadvisor.com/Attraction_Review-g188644-d9842555-Reviews-Anspach_Shopping-Brussels.html?m=66827,3.7,26,,50.84965,4.35197,"Boulevard Anspach 24, Brussels 1000 Belgium",Brussels,,Belgium,+32 2 211 40 60,http://www.anspach-brussels.be,,"Brussels, Belgium",188644
15292359,Standaard Boekhandel,https://www.tripadvisor.com/Attraction_Review-g188644-d15292359-Reviews-Standaard_Boekhandel-Brussels.html?m=66827,2.5,4,,50.84994,4.35172,"Anspachlaan 28, Brussels 1000 Belgium",Brussels,,Belgium,+32 2 217 56 42,http://www2.standaardboekhandel.be,,"Brussels, Belgium",188644
20224743,The Park,https://www.tripadvisor.com/Attraction_Review-g188644-d20224743-Reviews-The_Park-Brussels.html?m=66827,,0,,50.85004,4.351677,"Anspachlaan 24, Brussels 1000 Belgium",Brussels,,Belgium,,https://theparkplayground.com/en/cities/brussels/,,"Brussels, Belgium",188644
26397560,Gamestate,https://www.tripadvisor.com/Attraction_Review-g188644-d26397560-Reviews-Gamestate-Brussels.html?m=66827,3.0,4,,50.849754,4.350696,"Bd Anspach 13, Brussels Belgium",Brussels,,Belgium,+32 2 592 00 84,,,"Brussels, Belgium",188644
13001862,Prestige Limousine,https://www.tripadvisor.com/Attraction_Review-g188644-d13001862-Reviews-Prestige_Limousine-Brussels.html?m=66827,5.0,1,,50.850346,4.351721,Brussels 1020 Belgium,Brussels,,Belgium,+32 499 83 08 30,http://www.limousine-prestige.be,,"Brussels, Belgium",188644
28436036,Darkom Chicha,https://www.tripadvisor.com/Attraction_Review-g188644-d28436036-Reviews-Darkom_Chicha-Brussels.html?m=66827,,0,,50.85231,4.35249,"Rue Des Hirondelles 7, Brussels 1000 Belgium",Brussels,,Belgium,+32 485 81 85 84,https://www.facebook.com/258165974777931,,"Brussels, Belgium",188644
24075059,Banksy Museum - Brussels,https://www.tripadvisor.com/Attraction_Review-g188644-d24075059-Reviews-Banksy_Museum_Brussels-Brussels.html?m=66827,4.4,75,,50.852043,4.350771,"28 Rue De Laeken, Brussels 1000 Belgium",Brussels,,Belgium,+32 2 649 49 83,http://theworldofbanksy.be,,"Brussels, Belgium",188644
28199986,58 Rooftop Brussel,https://www.tripadvisor.com/Attraction_Review-g188644-d28199986-Reviews-58_Rooftop_Brussel-Brussels.html?m=66827,3.7,21,,50.8506,4.3507,"Rue De L'eveque 1, Brussels 1000 Belgium",Brussels,,Belgium,,,,"Brussels, Belgium",188644
7100947,La Tentation,https://www.tripadvisor.com/Attraction_Review-g188644-d7100947-Reviews-La_Tentation-Brussels.html?m=66827,4.6,13,,50.85201,4.35077,"Rue de Laeken 28, Brussels 1000 Belgium",Brussels,,Belgium,+32 2 223 22 75,http://www.latentation.be,,"Brussels, Belgium",188644
27015958,Notre Dame Arena,https://www.tripadvisor.com/Attraction_Review-g46025-d27015958-Reviews-Notre_Dame_Arena-Berlin_New_Hampshire.html?m=66827,,0,,44.473442,-71.18597,"15 Hillside Ave, Berlin, NH 03570-1811",Berlin,New Hampshire,United States,+1 603-752-4100,http://www.notredamearena.org,,"Berlin, Germany",46025
12879007,Jericho Mountain State Park,https://www.tripadvisor.com/Attraction_Review-g46025-d12879007-Reviews-Jericho_Mountain_State_Park-Berlin_New_Hampshire.html?m=66827,4.9,14,,44.48616,-71.20527,"298 Jericho Lake Rd, Berlin, NH 03570",Berlin,New Hampshire,United States,+1 603-271-3252,http://www.nhstateparks.org/explore/state-parks/jericho-mountain-state-park.aspx,,"Berlin, Germany",46025
14838267,Berlin Fish Hatchery,https://www.tripadvisor.com/Attraction_Review-g46025-d14838267-Reviews-Berlin_Fish_Hatchery-Berlin_New_Hampshire.html?m=66827,3.5,2,,44.51424,-71.3018,"3783 York Pond Rd, Berlin, NH 03570",Berlin,New Hampshire,United States,+1 603-449-3412,https://wildlife.state.nh.us/about/visit.html,,"Berlin, Germany",46025
14202742,Make Your Own Rings LJ Studio Metalsmith,https://www.tripadvisor.com/Attraction_Review-g46025-d14202742-Reviews-Make_Your_Own_Rings_LJ_Studio_Metalsmith-Berlin_New_Hampshire.html?m=66827,5.0,1,,44.46679,-71.18411,"38 Glen Ave Suite 105 in shared makerstudio behind Aubuchon Hardware, Berlin, NH 03570-1943",Berlin,New Hampshire,United States,+1 603-723-1004,https://www.assemblenh.com/,,"Berlin, Germany",46025
14202293,Assemble Artisan Studios,https://www.tripadvisor.com/Attraction_Review-g46025-d14202293-Reviews-Assemble_Artisan_Studios-Berlin_New_Hampshire.html?m=66827,,0,,44.46679,-71.18411,"38 Glen Ave Suite 105, Berlin, NH 03570-1943",Berlin,New Hampshire,United States,+1 603-631-5988,http://www.assemblenh.com,,"Berlin, Germany",46025
2476402,Local Works Berlin Farmers’ Market,https://www.tripadvisor.com/Attraction_Review-g46025-d2476402-Reviews-Local_Works_Berlin_Farmers_Market-Berlin_New_Hampshire.html?m=66827,4.0,6,,44.469616,-71.18255,"52 Main St Rt. 16 S, Berlin, NH 03570-2495",Berlin,New Hampshire,United States,+1 603-752-0060,http://www.wrenworks.org,,"Berlin, Germany",46025
27070893,TreeCity Arts,https://www.tripadvisor.com/Attraction_Review-g46025-d27070893-Reviews-TreeCity_Arts-Berlin_New_Hampshire.html?m=66827,,0,,44.46925,-71.18252,"112 Pleasant St, Berlin, NH 03570-2043",Berlin,New Hampshire,United States,+1 603-631-0166,http://treecityarts.org/,,"Berlin, Germany",46025
12221961,North Country Bowling,https://www.tripadvisor.com/Attraction_Review-g46025-d12221961-Reviews-North_Country_Bowling-Berlin_New_Hampshire.html?m=66827,4.4,7,,44.47193,-71.17826,"283 Main St, Berlin, NH 03570-2464",Berlin,New Hampshire,United States,+1 603-752-5250,https://www.northcountrybowling.com/,,"Berlin, Germany",46025
27008272,"Northwoods Casino, LLC",https://www.tripadvisor.com/Attraction_Review-g46025-d27008272-Reviews-Northwoods_Casino_LLC-Berlin_New_Hampshire.html?m=66827,,0,,44.473267,-71.18194,"155 Emery St, Berlin, NH 03570-2055",Berlin,New Hampshire,United States,+1 603-723-9550,https://www.facebook.com/789365074588020,,"Berlin, Germany",46025
27083962,Moffett House Museum,https://www.tripadvisor.com/Attraction_Review-g46025-d27083962-Reviews-Moffett_House_Museum-Berlin_New_Hampshire.html?m=66827,,0,,44.47386,-71.18013,"119 High St, Berlin, NH 03570-2062",Berlin,New Hampshire,United States,+1 603-752-4590,http://www.berlinnhhistoricalsociety.org/museum-hours-and-things-to-see-2,,"Berlin, Germany",46025
14109617,Bikram Hot Yoga,https://www.tripadvisor.com/Attraction_Review-g187309-d14109617-Reviews-Bikram_Hot_Yoga-Munich_Upper_Bavaria_Bavaria.html?m=66827,,0,,48.13642,11.57865,"Tal 9, 80331 Munich, Bavaria Germany",Munich,Bavaria,Germany,+49 177 4019232,http://bikramyogaimtal.de/,,"Munich, Germany",187309
14416868,Merkurbrunnen,https://www.tripadvisor.com/Attraction_Review-g187309-d14416868-Reviews-Merkurbrunnen-Munich_Upper_Bavaria_Bavaria.html?m=66827,3.0,4,,48.13638,11.57884,"Tal 11 Corner with Radlsteg, 80331 Munich, Bavaria Germany",Munich,Bavaria,Germany,,,,"Munich, Germany",187309
27157596,St. Georg (Ingenried),https://www.tripadvisor.com/Attraction_Review-g17706390-d27157596-Reviews-St_Georg_Ingenried-Ingenried_Upper_Bavaria_Bavaria.html?m=66827,5.0,1,,48.13641,11.57753,"Kirchstrasse 2, Ingenried, Bavaria Germany",Ingenried,Bavaria,Germany,,,,"Munich, Germany",187309
25246584,Die Stadtdetektive,https://www.tripadvisor.com/Attraction_Review-g187309-d25246584-Reviews-Die_Stadtdetektive-Munich_Upper_Bavaria_Bavaria.html?m=66827,5.0,1,,48.13641,11.57753,"Adelheidstr. 24, 80798 Munich, Bavaria Germany",Munich,Bavaria,Germany,+49 89 27375637,http://www.facebook.com/stadtdetektive,,"Munich, Germany",187309
25350484,AIRTIME - Trampoline Nurnberg,https://www.tripadvisor.com/Attraction_Review-g187310-d25350484-Reviews-AIRTIME_Trampoline_Nurnberg-Nuremberg_Middle_Franconia_Franconia_Bavaria.html?m=66827,,0,,48.13641,11.57753,"Klingenhofstrasse 70, 90411 Nuremberg, Bavaria Germany",Nuremberg,Bavaria,Germany,+49 911 3104100,https://airtimetrampolin.de/en/start/,,"Munich, Germany",187309
10842334,DinnerHopping,https://www.tripadvisor.com/Attraction_Review-g187309-d10842334-Reviews-DinnerHopping-Munich_Upper_Bavaria_Bavaria.html?m=66827,4.9,50,,48.13651,11.577465,"Tal 1 Bushaltestelle Marienplatz, 80331 Munich, Bavaria Germany",Munich,Bavaria,Germany,+49 8122 4799310,https://dinnerhopping.de/,,"Munich, Germany",187309
24817941,Skulpturenpark Skulpturachse Tennenlohe,https://www.tripadvisor.com/Attraction_Review-g187305-d24817941-Reviews-Skulpturenpark_Skulpturachse_Tennenlohe-Erlangen_Middle_Franconia_Franconia_Bava.html?m=66827,5.0,1,,48.13641,11.57753,"Sebastianstrasse Wiese An Der Wied Und Löschweiher Bushaltestelle Skulpturenpark Tennenlohe, 91058 Erlangen, Bavaria Germany",Erlangen,Bavaria,Germany,,http://www.kunstkreis-tennenlohe.de/skulpturenpark-an-der-wied-.html,,"Munich, Germany",187309
26103564,Lebenshofalpakas,https://www.tripadvisor.com/Attraction_Review-g4840006-d26103564-Reviews-Lebenshofalpakas-Ziemetshausen_Swabia_Bavaria.html?m=66827,,0,,48.13641,11.57753,"St. - Josef- Str. 26, 86473 Ziemetshausen, Bavaria Germany",Ziemetshausen,Bavaria,Germany,+49 173 6930024,http://www.lebenshofalpakas.de,,"Munich, Germany",187309
25003609,Fly Station Munich,https://www.tripadvisor.com/Attraction_Review-g187309-d25003609-Reviews-Fly_Station_Munich-Munich_Upper_Bavaria_Bavaria.html?m=66827,,0,,48.13641,11.57753,"Bajuwarenstrasse, Munich, Bavaria Germany",Munich,Bavaria,Germany,,https://www.flystationmunich.com/,,"Munich, Germany",187309
26223553,Figurentheater Maatz,https://www.tripadvisor.com/Attraction_Review-g198534-d26223553-Reviews-Figurentheater_Maatz-Ettlingen_Baden_Wurttemberg.html?m=66827,,0,,48.13641,11.57753,"Ettlingen, Baden-Wurttemberg Germany",Ettlingen,Baden-Wurttemberg,Germany,+49 176 63313060,http://www.figurentheater-maatz.de,,"Munich, Germany",187309
23971001,Nehera,https://www.tripadvisor.com/Attraction_Review-g190454-d23971001-Reviews-Nehera-Vienna.html?m=66827,4.0,1,,48.20973,16.372429,"Bauernmarkt 8/1010, Vienna 1010 Austria",Vienna,,Austria,+43 1 3992858,http://nehera.com/,,"Vienna, Austria",190454
15221979,World of Souvenirs,https://www.tripadvisor.com/Attraction_Review-g190454-d15221979-Reviews-World_of_Souvenirs-Vienna.html?m=66827,3.6,19,,48.20918,16.37255,"Stephansplatz 8, Vienna 1010 Austria",Vienna,,Austria,,,,"Vienna, Austria",190454
25352975,Palais Trautson,https://www.tripadvisor.com/Attraction_Review-g190454-d25352975-Reviews-Palais_Trautson-Vienna.html?m=66827,4.0,2,,48.208862,16.372383,"Museumstrasse, Vienna 1070 Austria",Vienna,,Austria,,,,"Vienna, Austria",190454
25310910,30 Gumpendorfer Strasse Building,https://www.tripadvisor.com/Attraction_Review-g190454-d25310910-Reviews-30_Gumpendorfer_Strasse_Building-Vienna.html?m=66827,5.0,1,,48.208862,16.372383,"Gumpendorfer Strasse, Vienna 1060 Austria",Vienna,,Austria,,,,"Vienna, Austria",190454
12954374,Airport Taxi Wien,https://www.tripadvisor.com/Attraction_Review-g190454-d12954374-Reviews-Airport_Taxi_Wien-Vienna.html?m=66827,4.2,18,,48.20972,16.37283,"Kaiser-Ebersdorfer Strasse 212, Vienna 1110 Austria",Vienna,,Austria,+43 660 3919367,http://www.airport-taxi-wien.com/,,"Vienna, Austria",190454
5571373,Manner Shop,https://www.tripadvisor.com/Attraction_Review-g190454-d5571373-Reviews-Manner_Shop-Vienna.html?m=66827,4.3,434,,48.20914,16.373043,"Stephansplatz 7 St. Nikolausstiftung, Vienna 1010 Austria",Vienna,,Austria,+43 1 5137018,https://www.manner.com/de-AT,,"Vienna, Austria",190454
33374406,Erzbischofliches Palais,https://www.tripadvisor.com/Attraction_Review-g190454-d33374406-Reviews-Erzbischofliches_Palais-Vienna.html?m=66827,4.0,1,,48.20917,16.373224,"Rotenturmstrasse 2, Vienna 1010 Austria",Vienna,,Austria,,,,"Vienna, Austria",190454
25343382,Embassy Of France Building,https://www.tripadvisor.com/Attraction_Review-g190454-d25343382-Reviews-Embassy_Of_France_Building-Vienna.html?m=66827,5.0,2,,48.208862,16.372383,"Technikerstrasse, Vienna 1040 Austria",Vienna,,Austria,,,,"Vienna, Austria",190454
25264394,Petersplatz,https://www.tripadvisor.com/Attraction_Review-g190454-d25264394-Reviews-Petersplatz-Vienna.html?m=66827,5.0,2,,48.208862,16.372383,"Petersplatz, Vienna 1010 Austria",Vienna,,Austria,,,,"Vienna, Austria",190454
25326384,Wachterin Sculpture,https://www.tripadvisor.com/Attraction_Review-g190454-d25326384-Reviews-Wachterin_Sculpture-Vienna.html?m=66827,4.0,2,,48.208862,16.372383,"Universitaetsring, Vienna 1010 Austria",Vienna,,Austria,,,,"Vienna, Austria",190454
19126770,Dj Bar Tattoo,https://www.tripadvisor.com/Attraction_Review-g274707-d19126770-Reviews-Dj_Bar_Tattoo-Prague_Bohemia.html?m=66827,5.0,1,,50.077335,14.427924,"47, 1, Zitna 1675/39, Prague 110 00 Czech Republic",Prague,,Czech Republic,,,,"Prague, Czech Republic",274707
33342588,May Studio,https://www.tripadvisor.com/Attraction_Review-g274707-d33342588-Reviews-May_Studio-Prague_Bohemia.html?m=66827,,0,,50.077305,14.427943,"Zitna 1675/39, Prague 11000 Czech Republic",Prague,,Czech Republic,+420 775 226 386,https://www.maystudio.cz,,"Prague, Czech Republic",274707
26209275,Kaleean Lounge Bar,https://www.tripadvisor.com/Attraction_Review-g1638407-d26209275-Reviews-Kaleean_Lounge_Bar-Nove_Mesto_na_Morave_Vysocina_Region_Moravia.html?m=66827,,0,,50.07744,14.428026,Nove Mesto na Morave 110 00 Czech Republic,Nove Mesto na Morave,,Czech Republic,+420 737 559 449,https://kaleean.com/,,"Prague, Czech Republic",274707
24027798,Tribute To Women Statue,https://www.tripadvisor.com/Attraction_Review-g274707-d24027798-Reviews-Tribute_To_Women_Statue-Prague_Bohemia.html?m=66827,5.0,3,,50.076847,14.427817,"Narodni, Prague 11000 Czech Republic",Prague,,Czech Republic,,,,"Prague, Czech Republic",274707
25421495,Radnicke Schody,https://www.tripadvisor.com/Attraction_Review-g274707-d25421495-Reviews-Radnicke_Schody-Prague_Bohemia.html?m=66827,3.0,4,,50.076847,14.427817,"Radnicke Schody, Prague 11800 Czech Republic",Prague,,Czech Republic,,,,"Prague, Czech Republic",274707
26451422,Pohadka,https://www.tripadvisor.com/Attraction_Review-g274707-d26451422-Reviews-Pohadka-Prague_Bohemia.html?m=66827,,0,,50.076847,14.427817,"Celetna 568/32, Prague 11000 Czech Republic",Prague,,Czech Republic,+420 224 239 469,https://eshop.ceskehracky.com/cs/,,"Prague, Czech Republic",274707
24000555,19 Malostranske Namesti Building,https://www.tripadvisor.com/Attraction_Review-g274707-d24000555-Reviews-19_Malostranske_Namesti_Building-Prague_Bohemia.html?m=66827,5.0,3,,50.076847,14.427817,"Malostranske Namesti, Prague 18000 Czech Republic",Prague,,Czech Republic,,,,"Prague, Czech Republic",274707
27110059,Cannabis store,https://www.tripadvisor.com/Attraction_Review-g274707-d27110059-Reviews-Cannabis_store-Prague_Bohemia.html?m=66827,,0,,50.076847,14.427817,"Maiselova 76/12, Prague 11000 Czech Republic",Prague,,Czech Republic,+420 777 147 452,,,"Prague, Czech Republic",274707
25402223,Prague Meridian Line,https://www.tripadvisor.com/Attraction_Review-g274707-d25402223-Reviews-Prague_Meridian_Line-Prague_Bohemia.html?m=66827,5.0,3,,50.076847,14.427817,"Staromestske Namesti, Prague 11000 Czech Republic",Prague,,Czech Republic,,,,"Prague, Czech Republic",274707
25421534,Third Castle Courtyard,https://www.tripadvisor.com/Attraction_Review-g274707-d25421534-Reviews-Third_Castle_Courtyard-Prague_Bohemia.html?m=66827,5.0,3,,50.076847,14.427817,"Treating Nadvori Prazskeho, Prague 11900 Czech Republic",Prague,,Czech Republic,,,,"Prague, Czech Republic",274707
26858548,34 Vaci Utca Building,https://www.tripadvisor.com/Attraction_Review-g274887-d26858548-Reviews-34_Vaci_Utca_Building-Budapest_Central_Hungary.html?m=66827,5.0,2,,47.49346,19.0507,"Vaci Utca, Budapest 1052 Hungary",Budapest,,Hungary,,,,"Budapest, Hungary",274887
26867189,Ferenc Erkel Statue,https://www.tripadvisor.com/Attraction_Review-g274887-d26867189-Reviews-Ferenc_Erkel_Statue-Budapest_Central_Hungary.html?m=66827,4.5,2,,47.49346,19.0507,"Andrassy Utca, Budapest 1061 Hungary",Budapest,,Hungary,,,,"Budapest, Hungary",274887
26866318,Zielinski Bridge,https://www.tripadvisor.com/Attraction_Review-g274887-d26866318-Reviews-Zielinski_Bridge-Budapest_Central_Hungary.html?m=66827,4.5,2,,47.49346,19.0507,"Kos Karoly Stny, Budapest 1146 Hungary",Budapest,,Hungary,,,,"Budapest, Hungary",274887
32881767,Wardrobe Stories,https://www.tripadvisor.com/Attraction_Review-g274887-d32881767-Reviews-Wardrobe_Stories-Budapest_Central_Hungary.html?m=66827,,0,,47.49379,19.050901,"Galamb utca 6., Budapest 1052 Hungary",Budapest,,Hungary,+36 30 427 0119,https://www.facebook.com/p/Wardrobe-Stories-61560059904928/,,"Budapest, Hungary",274887
2225396,Yellow Zebra Budapest,https://www.tripadvisor.com/Attraction_Review-g274887-d2225396-Reviews-Yellow_Zebra_Budapest-Budapest_Central_Hungary.html?m=66827,4.9,2033,,47.494095,19.05074,"Regi posta utca 2 Yellow Zebra Bikes & Segways, Budapest 1052 Hungary",Budapest,,Hungary,+36 70 565 6115,https://www.yellowzebratours.com/,,"Budapest, Hungary",274887
12522224,Le Bonbons,https://www.tripadvisor.com/Attraction_Review-g274887-d12522224-Reviews-Le_Bonbons-Budapest_Central_Hungary.html?m=66827,3.0,1,,47.49377,19.051302,"Galamb utca 7., Budapest 1052 Hungary",Budapest,,Hungary,+36 30 500 7188,https://www.facebook.com/lebonbonsofficial/,,"Budapest, Hungary",274887
9587131,Well Thais Massage,https://www.tripadvisor.com/Attraction_Review-g274887-d9587131-Reviews-Well_Thais_Massage-Budapest_Central_Hungary.html?m=66827,5.0,46,,47.49362,19.051392,"Galamb utca 9., Budapest 1052 Hungary",Budapest,,Hungary,+36 70 561 6731,https://www.facebook.com/wellthaismassage/,,"Budapest, Hungary",274887
12718486,Drink Bar,https://www.tripadvisor.com/Attraction_Review-g274887-d12718486-Reviews-Drink_Bar-Budapest_Central_Hungary.html?m=66827,3.3,3,,47.4936,19.05144,"Galamb utca 5., Budapest 1053 Hungary",Budapest,,Hungary,+36 70 328 0556,https://www.facebook.com/drinkbarhungary/,,"Budapest, Hungary",274887
16805184,PARADISE TRAVEL,https://www.tripadvisor.com/Attraction_Review-g274887-d16805184-Reviews-PARADISE_TRAVEL-Budapest_Central_Hungary.html?m=66827,,0,,47.49402,19.05126,"Regi posta utca 5, Budapest 1052 Hungary",Budapest,,Hungary,+36 20 444 2444,http://www.paradisetravel.hu,,"Budapest, Hungary",274887
26859114,Saint Stephen Statue,https://www.tripadvisor.com/Attraction_Review-g274887-d26859114-Reviews-Saint_Stephen_Statue-Budapest_Central_Hungary.html?m=66827,5.0,2,,47.49346,19.0507,"Hosok Tere, Budapest Hungary",Budapest,,Hungary,,,,"Budapest, Hungary",274887
13475362,Pestalozzianlage,https://www.tripadvisor.com/Attraction_Review-g188113-d13475362-Reviews-Pestalozzianlage-Zurich.html?m=66827,3.6,9,,47.37555,8.53878,"Pestalozzianlage, Zurich 8001 Switzerland",Zurich,,Switzerland,,https://www.stadt-zuerich.ch/de/stadtleben/sport-und-erholung/park-und-gruenanlagen/pestalozzianlage.html,,"Zurich, Switzerland",188113
25384996,Tida Thai Massage,https://www.tripadvisor.com/Attraction_Review-g188113-d25384996-Reviews-Tida_Thai_Massage-Zurich.html?m=66827,,0,,47.374664,8.539639,"Sumatrastrasse 25, Zurich 8006 Switzerland",Zurich,,Switzerland,+41 44 500 50 88,http://tida-thai-massage.ch/,,"Zurich, Switzerland",188113
13395977,Yves Rocher,https://www.tripadvisor.com/Attraction_Review-g188113-d13395977-Reviews-Yves_Rocher-Zurich.html?m=66827,,0,,47.37584,8.53952,"Bahnhofstr. 92, Zurich 8001 Switzerland",Zurich,,Switzerland,+41 44 221 34 77,http://storelocator.yves-rocher.com/de/europe/switzerland/zurich/zurich/zuerich-city-institut/,,"Zurich, Switzerland",188113
8782909,Swiss Travel Guide,https://www.tripadvisor.com/Attraction_Review-g188113-d8782909-Reviews-Swiss_Travel_Guide-Zurich.html?m=66827,4.3,173,,47.37635,8.53928,Zurich Switzerland,Zurich,,Switzerland,+41 79 444 77 37,http://www.swisstravelguide.ch,,"Zurich, Switzerland",188113
32837779,Pestalozzi-Denkmal,https://www.tripadvisor.com/Attraction_Review-g188113-d32837779-Reviews-Pestalozzi_Denkmal-Zurich.html?m=66827,4.0,2,,47.375626,8.538736,"Lintheschergasse 10, Zurich 8000 Switzerland",Zurich,,Switzerland,,https://kunstbestand.stadt-zuerich.ch/de/collection/item/945/,,"Zurich, Switzerland",188113
23048902,Outdoor Escape Games Schweiz,https://www.tripadvisor.com/Attraction_Review-g188113-d23048902-Reviews-Outdoor_Escape_Games_Schweiz-Zurich.html?m=66827,4.6,5,,47.37618,8.53848,"Predigerplatz 22, 8001 Zurich Innenhof Sams Pizza, Zurich 8001 Switzerland",Zurich,,Switzerland,+41 43 321 90 00,https://zurich.outdoor-escape-games.ch/en/,,"Zurich, Switzerland",188113
8698169,Amtshaus,https://www.tripadvisor.com/Attraction_Review-g188113-d8698169-Reviews-Amtshaus-Zurich.html?m=66827,4.1,9,,47.37465,8.53794,"Uraniastrasse, Zurich 8001 Switzerland",Zurich,,Switzerland,,http://www.stadt-zuerich.ch/geodaten/download/amtshaus,,"Zurich, Switzerland",188113
13399897,Clarins Boutique & Skin Spa,https://www.tripadvisor.com/Attraction_Review-g188113-d13399897-Reviews-Clarins_Boutique_Skin_Spa-Zurich.html?m=66827,,0,,47.3751,8.53686,"Gerbergasse 6, Zurich 8001 Switzerland",Zurich,,Switzerland,+41 22 884 17 44,http://www.clarins.ch/fr/zurich-boutique-spa-gerbergasse.html,,"Zurich, Switzerland",188113
20170153,Laderach Zurich ShopVille Lowenpassage,https://www.tripadvisor.com/Attraction_Review-g188113-d20170153-Reviews-Laderach_Zurich_ShopVille_Lowenpassage-Zurich.html?m=66827,,0,,47.37509,8.53643,"Passage Loewenstrasse, Zurich 8001 Switzerland",Zurich,,Switzerland,+41 44 212 18 48,https://www.laderach.com/en/locations/location-details/z%C3%BCrich-shopville-l%C3%B6wenpassage-z%C3%BCrich,,"Zurich, Switzerland",188113
23693628,Elizza & Co,https://www.tripadvisor.com/Attraction_Review-g188113-d23693628-Reviews-Elizza_Co-Zurich.html?m=66827,,0,,47.375957,8.536918,"Lowenstrasse 43, Zurich 8001 Switzerland",Zurich,,Switzerland,+41 44 211 47 47,http://www.elizza.ch/en/,,"Zurich, Switzerland",188113
12986772,Lake City Hobby,https://www.tripadvisor.com/Attraction_Review-g47777-d12986772-Reviews-Lake_City_Hobby-Geneva_Finger_Lakes_New_York.html?m=66827,4.5,2,,42.868164,-76.981155,"437 Exchange St, Geneva, NY 14456-2412",Geneva,New York,United States,+1 315-781-6397,http://lakecityhobbies.com,,"Geneva, Switzerland",47777
7854417,Lake Drum Brewing,https://www.tripadvisor.com/Attraction_Review-g47777-d7854417-Reviews-Lake_Drum_Brewing-Geneva_Finger_Lakes_New_York.html?m=66827,4.7,40,,42.867966,-76.98093,"16 E Castle St, Geneva, NY 14456-2400",Geneva,New York,United States,+1 315-789-1200,http://lakedrumbrewing.com/,,"Geneva, Switzerland",47777
27018296,The Dove Block Project,https://www.tripadvisor.com/Attraction_Review-g47777-d27018296-Reviews-The_Dove_Block_Project-Geneva_Finger_Lakes_New_York.html?m=66827,,0,,42.86781,-76.981285,"465 Exchange St, Geneva, NY 14456-3402",Geneva,New York,United States,+1 315-325-8160,https://www.facebook.com/110799594603077,,"Geneva, Switzerland",47777
27024394,North Shore Wellness Club,https://www.tripadvisor.com/Attraction_Review-g47777-d27024394-Reviews-North_Shore_Wellness_Club-Geneva_Finger_Lakes_New_York.html?m=66827,,0,,42.8687,-76.98134,"410 Exchange St, Geneva, NY 14456-2413",Geneva,New York,United States,+1 315-759-5253,http://www.northshorefingerlakes.com,,"Geneva, Switzerland",47777
8039472,Lake Street Station Winery,https://www.tripadvisor.com/Attraction_Review-g47777-d8039472-Reviews-Lake_Street_Station_Winery-Geneva_Finger_Lakes_New_York.html?m=66827,4.4,15,,42.87024,-76.97918,"41 Lake St, Geneva, NY 14456-2414",Geneva,New York,United States,+1 315-325-4089,http://www.lakestreetwine.com/,,"Geneva, Switzerland",47777
23538582,Sail Seneca,https://www.tripadvisor.com/Attraction_Review-g47777-d23538582-Reviews-Sail_Seneca-Geneva_Finger_Lakes_New_York.html?m=66827,5.0,4,,42.870056,-76.979034,"1 Lake Front Dr, Geneva, Ny, Geneva, NY 14456-9285",Geneva,New York,United States,,,,"Geneva, Switzerland",47777
33351202,Finger Lakes Rail Experience,https://www.tripadvisor.com/Attraction_Review-g47777-d33351202-Reviews-Finger_Lakes_Rail_Experience-Geneva_Finger_Lakes_New_York.html?m=66827,2.7,7,,42.871544,-76.97796,"Geneva, NY",Geneva,New York,United States,+1 315-878-2768,https://www.flxrailexperience.com/,,"Geneva, Switzerland",47777
3594744,Finger Lakes Water Adventures,https://www.tripadvisor.com/Attraction_Review-g48810-d3594744-Reviews-Finger_Lakes_Water_Adventures-Waterloo_Finger_Lakes_New_York.html?m=66827,4.5,35,,42.86897,-76.93769,"401 Boodys Hill Rd, Waterloo, NY 13165-9733",Waterloo,New York,United States,+1 315-789-5520,http://www.fingerlakeswateradventures.com,,"Geneva, Switzerland",47777
5835766,Tiki Bar North,https://www.tripadvisor.com/Attraction_Review-g48810-d5835766-Reviews-Tiki_Bar_North-Waterloo_Finger_Lakes_New_York.html?m=66827,4.2,6,,42.86921,-76.93634,"401 Boodys Hill Rd, Waterloo, NY 13165-9733",Waterloo,New York,United States,+1 315-789-5520,https://www.facebook.com/TikiBarNorth/,,"Geneva, Switzerland",47777
12707867,Sup on Seneca,https://www.tripadvisor.com/Attraction_Review-g47777-d12707867-Reviews-Sup_on_Seneca-Geneva_Finger_Lakes_New_York.html?m=66827,,0,,42.869637,-76.97748,"Senaca Lake, Geneva, NY 14456",Geneva,New York,United States,,https://www.suponseneca.com/,,"Geneva, Switzerland",47777
195009,Ponte Vecchio,https://www.tripadvisor.com/Attraction_Review-g187895-d195009-Reviews-Ponte_Vecchio-Florence_Tuscany.html?m=66827,4.3,21456,,43.767925,11.253141,"50125, Florence Italy",Florence,Province of Florence,Italy,,,,"Florence, Italy",187895
